,country_name,indicator_name,year,value,hdi
2312101,Malawi,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,7.67700004577637,0.447
2312443,Malaysia,"Labor force, female (% of total labor force)",2011,35.485451287375,0.779
2312616,Malaysia,Proportion of seats held by women in national parliaments (%),2011,10.4,0.779
2312629,Malaysia,"School enrollment, primary (gross), gender parity index (GPI)",2011,1.0107700000000002,0.779
2312638,Malaysia,"School enrollment, secondary (gross), gender parity index (GPI)",2011,1.08399,0.779
2312644,Malaysia,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,1.32928,0.779
2313067,Malaysia,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,3.3139998912811297,0.779
2313328,Maldives,"Labor force, female (% of total labor force)",2011,30.496742892224802,0.681
2313478,Maldives,Proportion of seats held by women in national parliaments (%),2011,6.5,0.681
2313805,Maldives,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,5.31699991226196,0.681
2314075,Mali,"Labor force, female (% of total labor force)",2011,43.1126372222314,0.408
2314256,Mali,Proportion of seats held by women in national parliaments (%),2011,10.2,0.408
2314276,Mali,"School enrollment, primary (gross), gender parity index (GPI)",2011,0.8700899999999999,0.408
2314285,Mali,"School enrollment, secondary (gross), gender parity index (GPI)",2011,0.6987399999999999,0.408
2314291,Mali,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,0.42433999999999994,0.408
2314715,Mali,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,8.63799953460693,0.408
2315013,Mauritania,"Labor force, female (% of total labor force)",2011,30.759129372925102,0.494
2315174,Mauritania,Proportion of seats held by women in national parliaments (%),2011,22.1,0.494
2315186,Mauritania,"School enrollment, primary (gross), gender parity index (GPI)",2011,1.05479,0.494
2315194,Mauritania,"School enrollment, secondary (gross), gender parity index (GPI)",2011,0.84611,0.494
2315198,Mauritania,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,0.41473000000000004,0.494
2315533,Mauritania,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,12.9910001754761,0.494
2315856,Mauritius,"Labor force, female (% of total labor force)",2011,37.235265145296296,0.756
2316029,Mauritius,Proportion of seats held by women in national parliaments (%),2011,18.8,0.756
2316048,Mauritius,"School enrollment, primary (gross), gender parity index (GPI)",2011,1.00815,0.756
2316054,Mauritius,"School enrollment, secondary (gross), gender parity index (GPI)",2011,1.04673,0.756
2316058,Mauritius,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,1.3036299999999998,0.756
2316518,Mauritius,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,11.7189998626709,0.756
2316816,Mexico,"Labor force, female (% of total labor force)",2011,36.7589456815319,0.746
2316998,Mexico,Proportion of seats held by women in national parliaments (%),2011,26.2,0.746
2317018,Mexico,"School enrollment, primary (gross), gender parity index (GPI)",2011,0.9884799999999999,0.746
2317025,Mexico,"School enrollment, secondary (gross), gender parity index (GPI)",2011,1.0723,0.746
2317031,Mexico,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,0.9786600000000001,0.746
2317522,Mexico,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,5.12799978256226,0.746
2317844,Mongolia,"Labor force, female (% of total labor force)",2011,45.589342332612496,0.711
2318008,Mongolia,Proportion of seats held by women in national parliaments (%),2011,3.9,0.711
2318027,Mongolia,"School enrollment, primary (gross), gender parity index (GPI)",2011,0.97605,0.711
2318032,Mongolia,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,1.48682,0.711
2318494,Mongolia,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,4.4210000038147,0.711
2318838,Montenegro,"Labor force, female (% of total labor force)",2011,44.4705729452236,0.797
2319009,Montenegro,Proportion of seats held by women in national parliaments (%),2011,12.3,0.797
2319027,Montenegro,"School enrollment, primary (gross), gender parity index (GPI)",2011,1.02309,0.797
2319032,Montenegro,"School enrollment, secondary (gross), gender parity index (GPI)",2011,1.01939,0.797
2319471,Montenegro,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,20.131999969482397,0.797
2319772,Morocco,"Labor force, female (% of total labor force)",2011,26.3788116653541,0.627
2319953,Morocco,Proportion of seats held by women in national parliaments (%),2011,17.0,0.627
2319968,Morocco,"School enrollment, primary (gross), gender parity index (GPI)",2011,0.94839,0.627
2319977,Morocco,"School enrollment, secondary (gross), gender parity index (GPI)",2011,0.86277,0.627
2319983,Morocco,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,0.9221600000000001,0.627
2320465,Morocco,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,10.2290000915527,0.627
2320769,Mozambique,"Labor force, female (% of total labor force)",2011,53.224948459579004,0.391
2320948,Mozambique,Proportion of seats held by women in national parliaments (%),2011,39.2,0.391
2320964,Mozambique,"School enrollment, primary (gross), gender parity index (GPI)",2011,0.89559,0.391
2320973,Mozambique,"School enrollment, secondary (gross), gender parity index (GPI)",2011,0.8521,0.391
2320979,Mozambique,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,0.6156,0.391
2321441,Mozambique,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,3.52999997138977,0.391
2321760,Myanmar,"Labor force, female (% of total labor force)",2011,41.7605250775614,0.534
2321920,Myanmar,Proportion of seats held by women in national parliaments (%),2011,3.5,0.534
2321929,Myanmar,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,1.3343399999999999,0.534
2322265,Myanmar,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,0.995999991893768,0.534
2322512,Namibia,"Labor force, female (% of total labor force)",2011,48.4847129827538,0.601
2322672,Namibia,Proportion of seats held by women in national parliaments (%),2011,24.4,0.601
2323031,Namibia,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,21.815000534057603,0.601
2323310,Nepal,"Labor force, female (% of total labor force)",2011,50.6338890855012,0.534
2323487,Nepal,Proportion of seats held by women in national parliaments (%),2011,33.2,0.534
2323507,Nepal,"School enrollment, primary (gross), gender parity index (GPI)",2011,1.08158,0.534
2323514,Nepal,"School enrollment, secondary (gross), gender parity index (GPI)",2011,0.99539,0.534
2323520,Nepal,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,0.66387,0.534
2323978,Nepal,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,1.29900002479553,0.534
2324332,Netherlands,"Labor force, female (% of total labor force)",2011,45.911573304525994,0.922
2324461,Netherlands,Proportion of seats held by women in national parliaments (%),2011,40.7,0.922
2324478,Netherlands,"School enrollment, primary (gross), gender parity index (GPI)",2011,0.99924,0.922
2324485,Netherlands,"School enrollment, secondary (gross), gender parity index (GPI)",2011,0.9879899999999999,0.922
2324491,Netherlands,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,1.1161299999999998,0.922
2324936,Netherlands,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,5.41699981689453,0.922
2325212,New Zealand,"Labor force, female (% of total labor force)",2011,46.8094454436948,0.902
2325341,New Zealand,Proportion of seats held by women in national parliaments (%),2011,32.2,0.902
2325353,New Zealand,"School enrollment, primary (gross), gender parity index (GPI)",2011,1.0072299999999998,0.902
2325359,New Zealand,"School enrollment, secondary (gross), gender parity index (GPI)",2011,1.05647,0.902
2325774,New Zealand,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,6.7610001564025906,0.902
2326040,Nicaragua,"Labor force, female (% of total labor force)",2011,37.9173146163437,0.619
2326204,Nicaragua,Proportion of seats held by women in national parliaments (%),2011,40.2,0.619
2326606,Nicaragua,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,7.05100011825562,0.619
2326914,Niger,"Labor force, female (% of total labor force)",2011,43.4917867226783,0.326
2327089,Niger,Proportion of seats held by women in national parliaments (%),2011,13.3,0.326
2327109,Niger,"School enrollment, primary (gross), gender parity index (GPI)",2011,0.81929,0.326
2327118,Niger,"School enrollment, secondary (gross), gender parity index (GPI)",2011,0.66661,0.326
2327124,Niger,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,0.42223999999999995,0.326
2327553,Niger,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,0.221000000834465,0.326
2327895,Nigeria,"Labor force, female (% of total labor force)",2011,44.809487463279,0.494
2328057,Nigeria,Proportion of seats held by women in national parliaments (%),2011,6.8,0.494
2328067,Nigeria,"School enrollment, primary (gross), gender parity index (GPI)",2011,0.9327700000000001,0.494
2328073,Nigeria,"School enrollment, secondary (gross), gender parity index (GPI)",2011,0.85296,0.494
2328077,Nigeria,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,0.69194,0.494
2328492,Nigeria,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,3.51300001144409,0.494
2328813,North Macedonia,"Labor force, female (% of total labor force)",2011,39.4089168749802,0.739
2328973,North Macedonia,Proportion of seats held by women in national parliaments (%),2011,30.9,0.739
2329471,North Macedonia,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,30.7900009155273,0.739
2329796,Norway,"Labor force, female (% of total labor force)",2011,47.4622353044213,0.943
2329935,Norway,Proportion of seats held by women in national parliaments (%),2011,39.6,0.943
2329949,Norway,"School enrollment, primary (gross), gender parity index (GPI)",2011,1.00205,0.943
2329958,Norway,"School enrollment, secondary (gross), gender parity index (GPI)",2011,0.9882700000000001,0.943
2329964,Norway,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,1.5870600000000001,0.943
2330422,Norway,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,2.9909999370575,0.943
2330708,Oman,"Labor force, female (% of total labor force)",2011,15.207487883533199,0.795
2330848,Oman,Proportion of seats held by women in national parliaments (%),2011,1.2,0.795
2330865,Oman,"School enrollment, primary (gross), gender parity index (GPI)",2011,1.0128700000000002,0.795
2330874,Oman,"School enrollment, secondary (gross), gender parity index (GPI)",2011,0.96019,0.795
2330880,Oman,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,1.45682,0.795
2331187,Oman,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,10.6899995803833,0.795
2331462,Pakistan,"Labor force, female (% of total labor force)",2011,20.8787631287728,0.528
2331649,Pakistan,Proportion of seats held by women in national parliaments (%),2011,22.5,0.528
2331664,Pakistan,"School enrollment, primary (gross), gender parity index (GPI)",2011,0.85951,0.528
2331673,Pakistan,"School enrollment, secondary (gross), gender parity index (GPI)",2011,0.753,0.528
2331679,Pakistan,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,0.9248299999999999,0.528
2332165,Pakistan,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,0.6690000295639039,0.528
2332519,Panama,"Labor force, female (% of total labor force)",2011,36.5239805604671,0.764
2332691,Panama,Proportion of seats held by women in national parliaments (%),2011,8.5,0.764
2332711,Panama,"School enrollment, primary (gross), gender parity index (GPI)",2011,0.97064,0.764
2332720,Panama,"School enrollment, secondary (gross), gender parity index (GPI)",2011,1.07451,0.764
2332726,Panama,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,1.54862,0.764
2333136,Panama,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,2.6960000991821302,0.764
2333426,Papua New Guinea,"Labor force, female (% of total labor force)",2011,48.3871776571652,0.517
2333579,Papua New Guinea,Proportion of seats held by women in national parliaments (%),2011,0.9,0.517
2333856,Papua New Guinea,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,1.44799995422363,0.517
2334144,Paraguay,"Labor force, female (% of total labor force)",2011,39.408569337585796,0.697
2334316,Paraguay,Proportion of seats held by women in national parliaments (%),2011,12.5,0.697
2334333,Paraguay,"School enrollment, primary (gross), gender parity index (GPI)",2011,0.9698399999999999,0.697
2334342,Paraguay,"School enrollment, secondary (gross), gender parity index (GPI)",2011,1.06503,0.697
2334806,Paraguay,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,6.4180002212524405,0.697
2335142,Peru,"Labor force, female (% of total labor force)",2011,45.9350484087484,0.734
2335320,Peru,Proportion of seats held by women in national parliaments (%),2011,21.5,0.734
2335340,Peru,"School enrollment, primary (gross), gender parity index (GPI)",2011,1.00006,0.734
2335349,Peru,"School enrollment, secondary (gross), gender parity index (GPI)",2011,1.0060200000000001,0.734
2335896,Peru,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,3.61899995803833,0.734
2336246,Philippines,"Labor force, female (% of total labor force)",2011,39.1964248868721,0.677
2336411,Philippines,Proportion of seats held by women in national parliaments (%),2011,22.9,0.677
2336421,Philippines,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,1.23803,0.677
2336892,Philippines,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,3.8289999961852996,0.677
2337232,Poland,"Labor force, female (% of total labor force)",2011,44.9951245179397,0.84
2337364,Poland,Proportion of seats held by women in national parliaments (%),2011,23.7,0.84
2337384,Poland,"School enrollment, primary (gross), gender parity index (GPI)",2011,0.9960700000000001,0.84
2337393,Poland,"School enrollment, secondary (gross), gender parity index (GPI)",2011,0.9936299999999999,0.84
2337399,Poland,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,1.56902,0.84
2337860,Poland,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,10.3959999084473,0.84
2338180,Portugal,"Labor force, female (% of total labor force)",2011,47.792887262358896,0.827
2338316,Portugal,Proportion of seats held by women in national parliaments (%),2011,28.7,0.827
2338333,Portugal,"School enrollment, primary (gross), gender parity index (GPI)",2011,0.9712700000000001,0.827
2338339,Portugal,"School enrollment, secondary (gross), gender parity index (GPI)",2011,1.01851,0.827
2338343,Portugal,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,1.18966,0.827
2338794,Portugal,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,13.0430002212524,0.827
2339080,Qatar,"Labor force, female (% of total labor force)",2011,12.001079403806699,0.845
2339209,Qatar,Proportion of seats held by women in national parliaments (%),2011,0.0,0.845
2339229,Qatar,"School enrollment, primary (gross), gender parity index (GPI)",2011,1.0076100000000001,0.845
2339234,Qatar,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,5.88759,0.845
2339567,Qatar,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,3.3199999332427996,0.845
2339843,Romania,"Labor force, female (% of total labor force)",2011,44.297028076434295,0.798
2339993,Romania,Proportion of seats held by women in national parliaments (%),2011,11.2,0.798
2340013,Romania,"School enrollment, primary (gross), gender parity index (GPI)",2011,0.98226,0.798
2340021,Romania,"School enrollment, secondary (gross), gender parity index (GPI)",2011,0.9872299999999999,0.798
2340025,Romania,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,1.35285,0.798
2340539,Romania,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,6.46600008010864,0.798
2340867,Russian Federation,"Labor force, female (% of total labor force)",2011,48.81000382861279,0.789
2340997,Russian Federation,Proportion of seats held by women in national parliaments (%),2011,13.6,0.789
2341012,Russian Federation,"School enrollment, primary (gross), gender parity index (GPI)",2011,1.00615,0.789
2341018,Russian Federation,"School enrollment, secondary (gross), gender parity index (GPI)",2011,0.98369,0.789
2341022,Russian Federation,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,1.3368200000000001,0.789
2341509,Russian Federation,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,6.08599996566772,0.789
2341747,Rwanda,"Labor force, female (% of total labor force)",2011,51.380699952905296,0.496
2341920,Rwanda,Proportion of seats held by women in national parliaments (%),2011,56.3,0.496
2341939,Rwanda,"School enrollment, primary (gross), gender parity index (GPI)",2011,1.0298100000000001,0.496
2341945,Rwanda,"School enrollment, secondary (gross), gender parity index (GPI)",2011,1.04,0.496
2341949,Rwanda,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,0.75195,0.496
2342312,Rwanda,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,1.0820000171661401,0.496
2342644,Samoa,"Labor force, female (% of total labor force)",2011,36.4313263338333,0.695
2342801,Samoa,Proportion of seats held by women in national parliaments (%),2011,4.1,0.695
2342818,Samoa,"School enrollment, primary (gross), gender parity index (GPI)",2011,1.00089,0.695
2342825,Samoa,"School enrollment, secondary (gross), gender parity index (GPI)",2011,1.13849,0.695
2343117,Samoa,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,6.65999984741211,0.695
2343353,Sao Tome and Principe,"Labor force, female (% of total labor force)",2011,35.689705548160894,0.553
2343508,Sao Tome and Principe,Proportion of seats held by women in national parliaments (%),2011,18.2,0.553
2343525,Sao Tome and Principe,"School enrollment, primary (gross), gender parity index (GPI)",2011,0.97067,0.553
2343532,Sao Tome and Principe,"School enrollment, secondary (gross), gender parity index (GPI)",2011,1.14514,0.553
2343793,Sao Tome and Principe,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,21.868000030517603,0.553
2344076,Saudi Arabia,"Labor force, female (% of total labor force)",2011,15.500595536684301,0.824
2344211,Saudi Arabia,Proportion of seats held by women in national parliaments (%),2011,0.0,0.824
2344228,Saudi Arabia,"School enrollment, primary (gross), gender parity index (GPI)",2011,0.99529,0.824
2344235,Saudi Arabia,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,1.0913899999999999,0.824
2344616,Saudi Arabia,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,19.05299949646,0.824
2344884,Senegal,"Labor force, female (% of total labor force)",2011,37.6202040726777,0.479
2345069,Senegal,Proportion of seats held by women in national parliaments (%),2011,22.7,0.479
2345089,Senegal,"School enrollment, primary (gross), gender parity index (GPI)",2011,1.12125,0.479
2345097,Senegal,"School enrollment, secondary (gross), gender parity index (GPI)",2011,0.9182899999999999,0.479
2345101,Senegal,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,0.5784600000000001,0.479
2345555,Senegal,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,13.9449996948242,0.479
2345975,Serbia,"Labor force, female (% of total labor force)",2011,43.18283035865561,0.772
2346155,Serbia,Proportion of seats held by women in national parliaments (%),2011,22.0,0.772
2346175,Serbia,"School enrollment, primary (gross), gender parity index (GPI)",2011,1.0003600000000001,0.772
2346184,Serbia,"School enrollment, secondary (gross), gender parity index (GPI)",2011,1.025,0.772
2346190,Serbia,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,1.31675,0.772
2346656,Serbia,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,23.6889991760254,0.772
2347092,Seychelles,Proportion of seats held by women in national parliaments (%),2011,43.8,0.755
2347106,Seychelles,"School enrollment, primary (gross), gender parity index (GPI)",2011,1.05209,0.755
2347113,Seychelles,"School enrollment, secondary (gross), gender parity index (GPI)",2011,1.05308,0.755
2347119,Seychelles,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,3.34505,0.755
2347617,Sierra Leone,"Labor force, female (% of total labor force)",2011,49.7550303080118,0.398
2347793,Sierra Leone,Proportion of seats held by women in national parliaments (%),2011,12.9,0.398
2347812,Sierra Leone,"School enrollment, primary (gross), gender parity index (GPI)",2011,0.9483,0.398
2347818,Sierra Leone,"School enrollment, secondary (gross), gender parity index (GPI)",2011,0.75164,0.398
2348196,Sierra Leone,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,3.12700009346008,0.398
2348529,Singapore,"Labor force, female (% of total labor force)",2011,40.9121008195357,0.914
2348659,Singapore,Proportion of seats held by women in national parliaments (%),2011,22.2,0.914
2349066,Singapore,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,4.30399990081787,0.914
2349349,Slovenia,"Labor force, female (% of total labor force)",2011,45.7247896592015,0.883
2349486,Slovenia,Proportion of seats held by women in national parliaments (%),2011,32.2,0.883
2349506,Slovenia,"School enrollment, primary (gross), gender parity index (GPI)",2011,1.0040200000000001,0.883
2349515,Slovenia,"School enrollment, secondary (gross), gender parity index (GPI)",2011,0.99079,0.883
2349521,Slovenia,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,1.6743299999999999,0.883
2349965,Slovenia,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,8.173000335693361,0.883
2350197,Solomon Islands,"Labor force, female (% of total labor force)",2011,43.5933304460806,0.532
2350349,Solomon Islands,Proportion of seats held by women in national parliaments (%),2011,0.0,0.532
2350367,Solomon Islands,"School enrollment, primary (gross), gender parity index (GPI)",2011,0.9729200000000001,0.532
2350372,Solomon Islands,"School enrollment, secondary (gross), gender parity index (GPI)",2011,0.91543,0.532
2350652,Solomon Islands,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,1.75800001621246,0.532
2350930,South Africa,"Labor force, female (% of total labor force)",2011,44.1892505770042,0.663
2351104,South Africa,Proportion of seats held by women in national parliaments (%),2011,42.3,0.663
2351119,South Africa,"School enrollment, primary (gross), gender parity index (GPI)",2011,0.95955,0.663
2351125,South Africa,"School enrollment, secondary (gross), gender parity index (GPI)",2011,1.0573,0.663
2351608,South Africa,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,27.236999511718803,0.663
2351913,Spain,"Labor force, female (% of total labor force)",2011,44.8567302848865,0.87
2352055,Spain,Proportion of seats held by women in national parliaments (%),2011,36.0,0.87
2352071,Spain,"School enrollment, primary (gross), gender parity index (GPI)",2011,0.99241,0.87
2352078,Spain,"School enrollment, secondary (gross), gender parity index (GPI)",2011,1.01406,0.87
2352084,Spain,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,1.23594,0.87
2352529,Spain,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,21.8139991760254,0.87
2352824,Sri Lanka,"Labor force, female (% of total labor force)",2011,33.0937607883639,0.756
2353002,Sri Lanka,Proportion of seats held by women in national parliaments (%),2011,5.8,0.756
2353021,Sri Lanka,"School enrollment, primary (gross), gender parity index (GPI)",2011,0.9606299999999999,0.756
2353030,Sri Lanka,"School enrollment, secondary (gross), gender parity index (GPI)",2011,1.02037,0.756
2353036,Sri Lanka,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,1.70288,0.756
2353518,Sri Lanka,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,6.93200016021729,0.756
2353868,Sudan,"Labor force, female (% of total labor force)",2011,24.7787926913303,0.475
2354030,Sudan,Proportion of seats held by women in national parliaments (%),2011,24.6,0.475
2354045,Sudan,"School enrollment, primary (gross), gender parity index (GPI)",2011,0.8846,0.475
2354054,Sudan,"School enrollment, secondary (gross), gender parity index (GPI)",2011,0.91548,0.475
2354060,Sudan,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,1.04719,0.475
2354478,Sudan,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,24.007999420166,0.475
2354760,Suriname,"Labor force, female (% of total labor force)",2011,38.3986324855486,0.708
2354920,Suriname,Proportion of seats held by women in national parliaments (%),2011,11.8,0.708
2354939,Suriname,"School enrollment, primary (gross), gender parity index (GPI)",2011,1.00104,0.708
2354948,Suriname,"School enrollment, secondary (gross), gender parity index (GPI)",2011,1.35858,0.708
2355219,Suriname,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,12.708000183105499,0.708
2355488,Sweden,"Labor force, female (% of total labor force)",2011,47.3237362126562,0.906
2355623,Sweden,Proportion of seats held by women in national parliaments (%),2011,44.7,0.906
2355642,Sweden,"School enrollment, primary (gross), gender parity index (GPI)",2011,0.9960100000000001,0.906
2355649,Sweden,"School enrollment, secondary (gross), gender parity index (GPI)",2011,0.98982,0.906
2355655,Sweden,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,1.51197,0.906
2356101,Sweden,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,7.763000011444089,0.906
2356395,Switzerland,"Labor force, female (% of total labor force)",2011,45.880852188856295,0.932
2356528,Switzerland,Proportion of seats held by women in national parliaments (%),2011,28.5,0.932
2356545,Switzerland,"School enrollment, primary (gross), gender parity index (GPI)",2011,0.9950899999999999,0.932
2356554,Switzerland,"School enrollment, secondary (gross), gender parity index (GPI)",2011,0.9748899999999999,0.932
2356560,Switzerland,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,0.99166,0.932
2357009,Switzerland,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,4.800000190734861,0.932
2357282,Tajikistan,"Labor force, female (% of total labor force)",2011,33.7828286308685,0.634
2357457,Tajikistan,Proportion of seats held by women in national parliaments (%),2011,19.0,0.634
2357477,Tajikistan,"School enrollment, primary (gross), gender parity index (GPI)",2011,0.9738700000000001,0.634
2357484,Tajikistan,"School enrollment, secondary (gross), gender parity index (GPI)",2011,0.88145,0.634
2357490,Tajikistan,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,0.52271,0.634
2357835,Tajikistan,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,10.4519996643066,0.634
2358158,Thailand,"Labor force, female (% of total labor force)",2011,46.465306508822295,0.729
2358325,Thailand,Proportion of seats held by women in national parliaments (%),2011,15.8,0.729
2358337,Thailand,"School enrollment, primary (gross), gender parity index (GPI)",2011,0.9871700000000001,0.729
2358344,Thailand,"School enrollment, secondary (gross), gender parity index (GPI)",2011,1.07437,0.729
2358350,Thailand,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,1.2742,0.729
2358846,Thailand,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,0.675999999046326,0.729
2359150,Timor-Leste,"Labor force, female (% of total labor force)",2011,31.6857310787594,0.627
2359319,Timor-Leste,Proportion of seats held by women in national parliaments (%),2011,32.3,0.627
2359334,Timor-Leste,"School enrollment, primary (gross), gender parity index (GPI)",2011,0.9436100000000001,0.627
2359343,Timor-Leste,"School enrollment, secondary (gross), gender parity index (GPI)",2011,1.01209,0.627
2359728,Timor-Leste,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,4.15899991989136,0.627
2360023,Togo,"Labor force, female (% of total labor force)",2011,49.4207673070801,0.48
2360204,Togo,Proportion of seats held by women in national parliaments (%),2011,11.1,0.48
2360223,Togo,"School enrollment, primary (gross), gender parity index (GPI)",2011,0.9102299999999999,0.48
2360689,Togo,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,1.55400002002716,0.48
2360989,Tonga,"Labor force, female (% of total labor force)",2011,38.6399280113125,0.696
2361136,Tonga,Proportion of seats held by women in national parliaments (%),2011,3.6,0.696
2361148,Tonga,"School enrollment, primary (gross), gender parity index (GPI)",2011,0.98387,0.696
2361154,Tonga,"School enrollment, secondary (gross), gender parity index (GPI)",2011,0.9636899999999999,0.696
2361461,Tonga,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,2.1319999694824197,0.696
2361717,Trinidad and Tobago,"Labor force, female (% of total labor force)",2011,41.5903519832614,0.786
2361838,Trinidad and Tobago,Proportion of seats held by women in national parliaments (%),2011,28.6,0.786
2362165,Trinidad and Tobago,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,3.9909999370575,0.786
2362433,Tunisia,"Labor force, female (% of total labor force)",2011,26.4681280698281,0.719
2362605,Tunisia,Proportion of seats held by women in national parliaments (%),2011,26.7,0.719
2362618,Tunisia,"School enrollment, primary (gross), gender parity index (GPI)",2011,0.9983700000000001,0.719
2362624,Tunisia,"School enrollment, secondary (gross), gender parity index (GPI)",2011,1.0750600000000001,0.719
2362628,Tunisia,"School enrollment, tertiary (gross), gender parity index (GPI)",2011,1.63399,0.719
2363102,Tunisia,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,27.405000686645497,0.719
2363397,Turkey,"Labor force, female (% of total labor force)",2011,29.8915050465228,0.759
2363578,Turkey,Proportion of seats held by women in national parliaments (%),2011,14.2,0.759
2363596,Turkey,"School enrollment, primary (gross), gender parity index (GPI)",2011,0.99054,0.759
2363604,Turkey,"School enrollment, secondary (gross), gender parity index (GPI)",2011,0.91789,0.759
2364119,Turkey,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2011,10.0600004196167,0.759
