,country_name,indicator_name,year,value,hdi
2009481,Ghana,GDP (current US$),2009,25977847813.7422,0.547
2009484,Ghana,GDP per capita (current US$),2009,1074.7553803758599,0.547
2009539,Ghana,"Life expectancy at birth, total (years)",2009,60.645,0.547
2009690,Ghana,"Population, total",2009,24170940.0,0.547
2009781,Ghana,"GNI per capita, Atlas method (current US$)",2009,1190.0,0.547
2010125,Ghana,"Employers, total (% of total employment) (modeled ILO estimate)",2009,5.04199981689453,0.547
2010346,Greece,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,2.80495428402165,0.859
2010422,Greece,GDP (current US$),2009,330000252153.37604,0.859
2010425,Greece,GDP per capita (current US$),2009,29710.970295028397,0.859
2010476,Greece,"Life expectancy at birth, total (years)",2009,80.1878048780488,0.859
2010591,Greece,"Population, total",2009,11107017.0,0.859
2010631,Greece,"GNI per capita, Atlas method (current US$)",2009,29330.0,0.859
2010977,Greece,"Employers, total (% of total employment) (modeled ILO estimate)",2009,8.27299976348877,0.859
2011138,Guatemala,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,11.6577966044481,0.597
2011214,Guatemala,GDP (current US$),2009,37733609794.6481,0.597
2011217,Guatemala,GDP per capita (current US$),2009,2635.71644322601,0.597
2011272,Guatemala,"Life expectancy at birth, total (years)",2009,71.108,0.597
2011425,Guatemala,"Population, total",2009,14316263.0,0.597
2011514,Guatemala,"GNI per capita, Atlas method (current US$)",2009,2620.0,0.597
2011891,Guatemala,"Employers, total (% of total employment) (modeled ILO estimate)",2009,3.22199988365173,0.597
2012074,Guinea,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,16.3606188802006,0.4
2012131,Guinea,GDP (current US$),2009,6716904568.76482,0.4
2012134,Guinea,GDP per capita (current US$),2009,674.085550245057,0.4
2012186,Guinea,"Life expectancy at birth, total (years)",2009,56.278999999999996,0.4
2012333,Guinea,"Population, total",2009,9964469.0,0.4
2012401,Guinea,"GNI per capita, Atlas method (current US$)",2009,670.0,0.4
2012692,Guinea,"Employers, total (% of total employment) (modeled ILO estimate)",2009,1.5930000543594398,0.4
2012875,Guinea-Bissau,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,43.9999180334168,0.419
2012924,Guinea-Bissau,GDP (current US$),2009,826798659.766283,0.419
2012927,Guinea-Bissau,GDP per capita (current US$),2009,557.171614773484,0.419
2012977,Guinea-Bissau,"Life expectancy at birth, total (years)",2009,54.113,0.419
2013118,Guinea-Bissau,"Population, total",2009,1483921.0,0.419
2013155,Guinea-Bissau,"GNI per capita, Atlas method (current US$)",2009,560.0,0.419
2013432,Guinea-Bissau,"Employers, total (% of total employment) (modeled ILO estimate)",2009,1.05099999904633,0.419
2013601,Guyana,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,20.8571693620706,0.633
2013662,Guyana,GDP (current US$),2009,2061323853.88576,0.633
2013665,Guyana,GDP per capita (current US$),2009,2756.8198891637703,0.633
2013718,Guyana,"Life expectancy at birth, total (years)",2009,67.792,0.633
2013861,Guyana,"Population, total",2009,747718.0,0.633
2013954,Guyana,"GNI per capita, Atlas method (current US$)",2009,2720.0,0.633
2014244,Guyana,"Employers, total (% of total employment) (modeled ILO estimate)",2009,3.6719999313354506,0.633
2014451,Haiti,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,22.318157309242896,0.468
2014522,Haiti,GDP (current US$),2009,6584649419.28348,0.468
2014525,Haiti,GDP per capita (current US$),2009,672.036997916062,0.468
2014569,Haiti,"Life expectancy at birth, total (years)",2009,60.148,0.468
2014712,Haiti,"Population, total",2009,9798046.0,0.468
2014752,Haiti,"GNI per capita, Atlas method (current US$)",2009,680.0,0.468
2015016,Haiti,"Employers, total (% of total employment) (modeled ILO estimate)",2009,1.2849999666214,0.468
2015191,Honduras,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,10.825041486444599,0.593
2015269,Honduras,GDP (current US$),2009,14587496229.1811,0.593
2015272,Honduras,GDP per capita (current US$),2009,1789.70665110755,0.593
2015327,Honduras,"Life expectancy at birth, total (years)",2009,73.061,0.593
2015476,Honduras,"Population, total",2009,8150775.0,0.593
2015542,Honduras,"GNI per capita, Atlas method (current US$)",2009,1630.0,0.593
2015944,Honduras,"Employers, total (% of total employment) (modeled ILO estimate)",2009,12.5740003585815,0.593
2016163,Hungary,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,3.06366661093109,0.823
2016249,Hungary,GDP (current US$),2009,130760312876.68301,0.823
2016252,Hungary,GDP per capita (current US$),2009,13046.481008184799,0.823
2016307,Hungary,"Life expectancy at birth, total (years)",2009,73.9048780487805,0.823
2016419,Hungary,"Population, total",2009,10022650.0,0.823
2016513,Hungary,"GNI per capita, Atlas method (current US$)",2009,13380.0,0.823
2016911,Hungary,"Employers, total (% of total employment) (modeled ILO estimate)",2009,5.342999935150151,0.823
2017108,India,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,16.744270156395,0.571
2017191,India,GDP (current US$),2009,1341886602798.69,0.571
2017194,India,GDP per capita (current US$),2009,1101.96084002239,0.571
2017247,India,"Life expectancy at birth, total (years)",2009,66.244,0.571
2017396,India,"Population, total",2009,1217726215.0,0.571
2017466,India,"GNI per capita, Atlas method (current US$)",2009,1120.0,0.571
2017861,India,"Employers, total (% of total employment) (modeled ILO estimate)",2009,1.24199998378754,0.571
2018052,Indonesia,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,15.290148146172,0.659
2018137,Indonesia,GDP (current US$),2009,539580085612.401,0.659
2018140,Indonesia,GDP per capita (current US$),2009,2261.24722374577,0.659
2018193,Indonesia,"Life expectancy at birth, total (years)",2009,68.85300000000001,0.659
2018353,Indonesia,"Population, total",2009,238620563.0,0.659
2018446,Indonesia,"GNI per capita, Atlas method (current US$)",2009,2150.0,0.659
2018877,Indonesia,"Employers, total (% of total employment) (modeled ILO estimate)",2009,2.86700010299683,0.659
2019085,Iraq,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,5.2299331913794695,0.648
2019158,Iraq,GDP (current US$),2009,111660855042.735,0.648
2019161,Iraq,GDP per capita (current US$),2009,3853.94093481185,0.648
2019211,Iraq,"Life expectancy at birth, total (years)",2009,68.34,0.648
2019357,Iraq,"Population, total",2009,28973162.0,0.648
2019394,Iraq,"GNI per capita, Atlas method (current US$)",2009,4160.0,0.648
2019574,Iraq,"Employers, total (% of total employment) (modeled ILO estimate)",2009,3.54999995231628,0.648
2019729,Ireland,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,0.5540521800432281,0.896
2019808,Ireland,GDP (current US$),2009,236316405946.096,0.896
2019811,Ireland,GDP per capita (current US$),2009,52105.1524837739,0.896
2019866,Ireland,"Life expectancy at birth, total (years)",2009,80.19024390243901,0.896
2019977,Ireland,"Population, total",2009,4535375.0,0.896
2020055,Ireland,"GNI per capita, Atlas method (current US$)",2009,46810.0,0.896
2020424,Ireland,"Employers, total (% of total employment) (modeled ILO estimate)",2009,5.2989997863769505,0.896
2020592,Israel,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,1.81750733836016,0.882
2020671,Israel,GDP (current US$),2009,207468170892.353,0.882
2020674,Israel,GDP per capita (current US$),2009,27715.636808319,0.882
2020729,Israel,"Life expectancy at birth, total (years)",2009,81.4048780487805,0.882
2020841,Israel,"Population, total",2009,7485600.0,0.882
2020926,Israel,"GNI per capita, Atlas method (current US$)",2009,27260.0,0.882
2021300,Israel,"Employers, total (% of total employment) (modeled ILO estimate)",2009,4.53999996185303,0.882
2021475,Italy,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,1.8027385410319299,0.868
2021554,Italy,GDP (current US$),2009,2191241872742.43,0.868
2021557,Italy,GDP per capita (current US$),2009,37079.7586704546,0.868
2021612,Italy,"Life expectancy at birth, total (years)",2009,81.6365853658537,0.868
2021727,Italy,"Population, total",2009,59095365.0,0.868
2021810,Italy,"GNI per capita, Atlas method (current US$)",2009,37870.0,0.868
2022189,Italy,"Employers, total (% of total employment) (modeled ILO estimate)",2009,6.755000114440921,0.868
2022359,Jamaica,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,5.47226787895059,0.724
2022436,Jamaica,GDP (current US$),2009,12067478477.5714,0.724
2022439,Jamaica,GDP per capita (current US$),2009,4316.231052658421,0.724
2022491,Jamaica,"Life expectancy at birth, total (years)",2009,74.071,0.724
2022632,Jamaica,"Population, total",2009,2795837.0,0.724
2022701,Jamaica,"GNI per capita, Atlas method (current US$)",2009,4320.0,0.724
2023041,Jamaica,"Employers, total (% of total employment) (modeled ILO estimate)",2009,3.0639998912811297,0.724
2023204,Japan,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,1.08261270150623,0.88
2023282,Japan,GDP (current US$),2009,5231382674593.7,0.88
2023285,Japan,GDP per capita (current US$),2009,40855.1756354596,0.88
2023337,Japan,"Life expectancy at birth, total (years)",2009,82.9314634146342,0.88
2023448,Japan,"Population, total",2009,128047000.0,0.88
2023509,Japan,"GNI per capita, Atlas method (current US$)",2009,38800.0,0.88
2023869,Japan,"Employers, total (% of total employment) (modeled ILO estimate)",2009,2.4679999351501496,0.88
2024004,Jordan,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,3.76166079860799,0.734
2024081,Jordan,GDP (current US$),2009,24154000000.0,0.734
2024084,Jordan,GDP per capita (current US$),2009,3504.0024603743395,0.734
2024136,Jordan,"Life expectancy at birth, total (years)",2009,73.266,0.734
2024283,Jordan,"Population, total",2009,6893260.0,0.734
2024333,Jordan,"GNI per capita, Atlas method (current US$)",2009,3380.0,0.734
2024715,Jordan,"Employers, total (% of total employment) (modeled ILO estimate)",2009,5.794000148773191,0.734
2024885,Kazakhstan,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,6.14688498650048,0.762
2024964,Kazakhstan,GDP (current US$),2009,115308661142.92699,0.762
2024967,Kazakhstan,GDP per capita (current US$),2009,7165.2231748370305,0.762
2025022,Kazakhstan,"Life expectancy at birth, total (years)",2009,68.42926829268289,0.762
2025178,Kazakhstan,"Population, total",2009,16092822.0,0.762
2025249,Kazakhstan,"GNI per capita, Atlas method (current US$)",2009,6780.0,0.762
2025601,Kazakhstan,"Employers, total (% of total employment) (modeled ILO estimate)",2009,2.17000007629395,0.762
2025800,Kenya,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,23.3604009934043,0.524
2025886,Kenya,GDP (current US$),2009,37021512048.8158,0.524
2025889,Kenya,GDP per capita (current US$),2009,905.1317861284849,0.524
2025940,Kenya,"Life expectancy at birth, total (years)",2009,59.931999999999995,0.524
2026089,Kenya,"Population, total",2009,40901792.0,0.524
2026172,Kenya,"GNI per capita, Atlas method (current US$)",2009,900.0,0.524
2026547,Kenya,"Employers, total (% of total employment) (modeled ILO estimate)",2009,7.6710000038147,0.524
2026778,Kiribati,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,26.6106756032487,0.585
2026821,Kiribati,GDP (current US$),2009,132420059.273124,0.585
2026824,Kiribati,GDP per capita (current US$),2009,1311.9990020125301,0.585
2026849,Kiribati,"Life expectancy at birth, total (years)",2009,65.48,0.585
2026967,Kiribati,"Population, total",2009,100930.0,0.585
2027007,Kiribati,"GNI per capita, Atlas method (current US$)",2009,1900.0,0.585
2027258,Kuwait,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,0.262327765426512,0.792
2027332,Kuwait,GDP (current US$),2009,105963168867.269,0.792
2027335,Kuwait,GDP per capita (current US$),2009,37561.67266643,0.792
2027383,Kuwait,"Life expectancy at birth, total (years)",2009,74.16199999999999,0.792
2027498,Kuwait,"Population, total",2009,2821045.0,0.792
2027567,Kuwait,"GNI per capita, Atlas method (current US$)",2009,45300.0,0.792
2027804,Kuwait,"Employers, total (% of total employment) (modeled ILO estimate)",2009,0.6669999957084661,0.792
2027957,Latvia,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,3.1247931548266803,0.819
2028036,Latvia,GDP (current US$),2009,26250900750.6255,0.819
2028039,Latvia,GDP per capita (current US$),2009,12257.2165683051,0.819
2028094,Latvia,"Life expectancy at birth, total (years)",2009,73.08048780487809,0.819
2028205,Latvia,"Population, total",2009,2141669.0,0.819
2028299,Latvia,"GNI per capita, Atlas method (current US$)",2009,14040.0,0.819
2028679,Latvia,"Employers, total (% of total employment) (modeled ILO estimate)",2009,3.76799988746643,0.819
2028898,Lebanon,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,3.92841816892089,0.749
2028976,Lebanon,GDP (current US$),2009,35477299023.8806,0.749
2028979,Lebanon,GDP per capita (current US$),2009,7371.10063894951,0.749
2029031,Lebanon,"Life expectancy at birth, total (years)",2009,78.161,0.749
2029183,Lebanon,"Population, total",2009,4813026.0,0.749
2029250,Lebanon,"GNI per capita, Atlas method (current US$)",2009,6880.0,0.749
2029593,Lebanon,"Employers, total (% of total employment) (modeled ILO estimate)",2009,9.51200008392334,0.749
2029758,Lesotho,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,6.0397346367265,0.455
2029818,Lesotho,GDP (current US$),2009,1773199523.2307,0.455
2029821,Lesotho,GDP per capita (current US$),2009,890.9963832685901,0.455
2029873,Lesotho,"Life expectancy at birth, total (years)",2009,44.146,0.455
2030024,Lesotho,"Population, total",2009,1990131.0,0.455
2030106,Lesotho,"GNI per capita, Atlas method (current US$)",2009,1230.0,0.455
2030469,Lesotho,"Employers, total (% of total employment) (modeled ILO estimate)",2009,0.666000008583069,0.455
2030691,Liberia,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,58.035746606334804,0.438
2030741,Liberia,GDP (current US$),2009,1768000000.0,0.438
2030744,Liberia,GDP per capita (current US$),2009,470.947619596855,0.438
2030796,Liberia,"Life expectancy at birth, total (years)",2009,58.971000000000004,0.438
2030941,Liberia,"Population, total",2009,3754133.0,0.438
2030998,Liberia,"GNI per capita, Atlas method (current US$)",2009,430.0,0.438
2031262,Liberia,"Employers, total (% of total employment) (modeled ILO estimate)",2009,2.00799989700317,0.438
2031534,Libya,GDP (current US$),2009,63028320702.0343,0.757
2031537,Libya,GDP per capita (current US$),2009,10275.266564444,0.757
2031574,Libya,"Life expectancy at birth, total (years)",2009,72.12899999999999,0.757
2031704,Libya,"Population, total",2009,6133984.0,0.757
2031747,Libya,"GNI per capita, Atlas method (current US$)",2009,12090.0,0.757
2031884,Libya,"Employers, total (% of total employment) (modeled ILO estimate)",2009,0.8899999856948849,0.757
2031993,Lithuania,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,2.5329093988207596,0.821
2032068,Lithuania,GDP (current US$),2009,37440673477.8982,0.821
2032071,Lithuania,GDP per capita (current US$),2009,11837.3910271086,0.821
2032125,Lithuania,"Life expectancy at birth, total (years)",2009,72.9146341463415,0.821
2032235,Lithuania,"Population, total",2009,3162916.0,0.821
2032324,Lithuania,"GNI per capita, Atlas method (current US$)",2009,12430.0,0.821
2032681,Lithuania,"Employers, total (% of total employment) (modeled ILO estimate)",2009,2.4159998893737797,0.821
2032872,Luxembourg,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,0.253276964945076,0.885
2032948,Luxembourg,GDP (current US$),2009,51370543206.4462,0.885
2032951,Luxembourg,GDP per capita (current US$),2009,103198.669312625,0.885
2033003,Luxembourg,"Life expectancy at birth, total (years)",2009,80.6365853658537,0.885
2033109,Luxembourg,"Population, total",2009,497783.0,0.885
2033152,Luxembourg,"GNI per capita, Atlas method (current US$)",2009,71220.0,0.885
2033495,Luxembourg,"Employers, total (% of total employment) (modeled ILO estimate)",2009,2.8210000991821302,0.885
2033654,Madagascar,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,30.4651481321401,0.503
2033713,Madagascar,GDP (current US$),2009,9616879571.46431,0.503
2033716,Madagascar,GDP per capita (current US$),2009,467.539737921872,0.503
2033768,Madagascar,"Life expectancy at birth, total (years)",2009,62.943999999999996,0.503
2033928,Madagascar,"Population, total",2009,20569117.0,0.503
2034014,Madagascar,"GNI per capita, Atlas method (current US$)",2009,470.0,0.503
2034379,Madagascar,"Employers, total (% of total employment) (modeled ILO estimate)",2009,2.13100004196167,0.503
2034618,Malawi,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,30.4290029672226,0.426
2034674,Malawi,GDP (current US$),2009,6191127665.1963,0.426
2034677,Malawi,GDP per capita (current US$),2009,438.212042916878,0.426
2034729,Malawi,"Life expectancy at birth, total (years)",2009,53.888000000000005,0.426
2034884,Malawi,"Population, total",2009,14128155.0,0.426
2034961,Malawi,"GNI per capita, Atlas method (current US$)",2009,410.0,0.426
2035319,Malawi,"Employers, total (% of total employment) (modeled ILO estimate)",2009,1.12899994850159,0.426
2035534,Malaysia,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,9.21910004390782,0.766
2035618,Malaysia,GDP (current US$),2009,202257625195.06302,0.766
2035621,Malaysia,GDP per capita (current US$),2009,7292.494447279079,0.766
2035675,Malaysia,"Life expectancy at birth, total (years)",2009,74.305,0.766
2035821,Malaysia,"Population, total",2009,27735040.0,0.766
2035915,Malaysia,"GNI per capita, Atlas method (current US$)",2009,7600.0,0.766
2036266,Malaysia,"Employers, total (% of total employment) (modeled ILO estimate)",2009,3.6649999618530296,0.766
2036453,Maldives,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,5.419481766658451,0.658
2036506,Maldives,GDP (current US$),2009,2345294875.0,0.658
2036509,Maldives,GDP per capita (current US$),2009,6636.4124160295205,0.658
2036549,Maldives,"Life expectancy at birth, total (years)",2009,75.499,0.658
2036683,Maldives,"Population, total",2009,353398.0,0.658
2036740,Maldives,"GNI per capita, Atlas method (current US$)",2009,5460.0,0.658
2037048,Maldives,"Employers, total (% of total employment) (modeled ILO estimate)",2009,3.4670000076293905,0.658
2037257,Mali,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,31.7666384667276,0.398
2037315,Mali,GDP (current US$),2009,10181021770.4326,0.398
2037318,Mali,GDP per capita (current US$),2009,698.2183824666679,0.398
2037370,Mali,"Life expectancy at birth, total (years)",2009,54.756,0.398
2037521,Mali,"Population, total",2009,14581429.0,0.398
2037607,Mali,"GNI per capita, Atlas method (current US$)",2009,670.0,0.398
2037963,Mali,"Employers, total (% of total employment) (modeled ILO estimate)",2009,0.870999991893768,0.398
2038172,Mauritania,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,24.1117939161977,0.487
2038225,Mauritania,GDP (current US$),2009,3662279342.59775,0.487
2038228,Mauritania,GDP per capita (current US$),2009,1079.23310823946,0.487
2038276,Mauritania,"Life expectancy at birth, total (years)",2009,62.266000000000005,0.487
2038418,Mauritania,"Population, total",2009,3393409.0,0.487
2038487,Mauritania,"GNI per capita, Atlas method (current US$)",2009,1120.0,0.487
2038736,Mauritania,"Employers, total (% of total employment) (modeled ILO estimate)",2009,2.5910000801086404,0.487
2038915,Mauritius,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,3.88063998683832,0.742
2038998,Mauritius,GDP (current US$),2009,9128843109.15588,0.742
2039001,Mauritius,GDP per capita (current US$),2009,7318.12640972422,0.742
2039055,Mauritius,"Life expectancy at birth, total (years)",2009,72.8824390243903,0.742
2039196,Mauritius,"Population, total",2009,1247429.0,0.742
2039281,Mauritius,"GNI per capita, Atlas method (current US$)",2009,7800.0,0.742
2039683,Mauritius,"Employers, total (% of total employment) (modeled ILO estimate)",2009,3.92400002479553,0.742
2039879,Mexico,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,3.24149414069732,0.739
2039961,Mexico,GDP (current US$),2009,900045350649.351,0.739
2039964,Mexico,GDP per capita (current US$),2009,8002.97210649807,0.739
2040019,Mexico,"Life expectancy at birth, total (years)",2009,75.128,0.739
2040177,Mexico,"Population, total",2009,112463887.0,0.739
2040270,Mexico,"GNI per capita, Atlas method (current US$)",2009,8820.0,0.739
2040709,Mexico,"Employers, total (% of total employment) (modeled ILO estimate)",2009,4.44899988174438,0.739
2040893,Mongolia,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,17.864438070908502,0.688
2040970,Mongolia,GDP (current US$),2009,4583850367.88972,0.688
2040973,Mongolia,GDP per capita (current US$),2009,1714.36054504148,0.688
2041028,Mongolia,"Life expectancy at birth, total (years)",2009,66.916,0.688
2041177,Mongolia,"Population, total",2009,2673796.0,0.688
2041250,Mongolia,"GNI per capita, Atlas method (current US$)",2009,1790.0,0.688
2041598,Mongolia,"Employers, total (% of total employment) (modeled ILO estimate)",2009,1.19900000095367,0.688
2041841,Montenegro,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,8.26818665379599,0.787
2041915,Montenegro,GDP (current US$),2009,4159328980.2723,0.787
2041918,Montenegro,GDP per capita (current US$),2009,6727.10551982115,0.787
2041973,Montenegro,"Life expectancy at birth, total (years)",2009,74.78399999999999,0.787
2042109,Montenegro,"Population, total",2009,618294.0,0.787
2042177,Montenegro,"GNI per capita, Atlas method (current US$)",2009,6740.0,0.787
2042484,Montenegro,"Employers, total (% of total employment) (modeled ILO estimate)",2009,6.84100008010864,0.787
2042645,Morocco,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,13.0286192204766,0.609
2042728,Morocco,GDP (current US$),2009,92897320375.8176,0.609
2042731,Morocco,GDP per capita (current US$),2009,2866.92419864666,0.609
2042786,Morocco,"Life expectancy at birth, total (years)",2009,74.003,0.609
2042945,Morocco,"Population, total",2009,31929087.0,0.609
2043031,Morocco,"GNI per capita, Atlas method (current US$)",2009,2880.0,0.609
2043415,Morocco,"Employers, total (% of total employment) (modeled ILO estimate)",2009,2.70199990272522,0.609
2043607,Mozambique,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,27.5096085836819,0.389
2043689,Mozambique,GDP (current US$),2009,11899763735.4052,0.389
2043692,Mozambique,GDP per capita (current US$),2009,519.7604047138041,0.389
2043744,Mozambique,"Life expectancy at birth, total (years)",2009,51.738,0.389
2043906,Mozambique,"Population, total",2009,22894710.0,0.389
2043996,Mozambique,"GNI per capita, Atlas method (current US$)",2009,540.0,0.389
2044306,Mozambique,"Employers, total (% of total employment) (modeled ILO estimate)",2009,2.85800004005432,0.389
2044510,Myanmar,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,38.10812061050579,0.512
2044590,Myanmar,GDP (current US$),2009,36906181380.8127,0.512
2044593,Myanmar,GDP per capita (current US$),2009,734.4460067488201,0.512
2044641,Myanmar,"Life expectancy at birth, total (years)",2009,63.089,0.512
2044793,Myanmar,"Population, total",2009,50250367.0,0.512
2044872,Myanmar,"GNI per capita, Atlas method (current US$)",2009,640.0,0.512
2045100,Myanmar,"Employers, total (% of total employment) (modeled ILO estimate)",2009,3.54500007629395,0.512
2045245,Namibia,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,8.25322770550368,0.575
2045322,Namibia,GDP (current US$),2009,8876191120.76189,0.575
2045325,Namibia,GDP per capita (current US$),2009,4265.25874549596,0.575
2045377,Namibia,"Life expectancy at birth, total (years)",2009,55.207,0.575
2045521,Namibia,"Population, total",2009,2081044.0,0.575
2045565,Namibia,"GNI per capita, Atlas method (current US$)",2009,4260.0,0.575
2045875,Namibia,"Employers, total (% of total employment) (modeled ILO estimate)",2009,4.80900001525879,0.575
2046063,Nepal,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,31.322652063399502,0.513
2046136,Nepal,GDP (current US$),2009,12854985464.0764,0.513
2046139,Nepal,GDP per capita (current US$),2009,478.173181617538,0.513
2046193,Nepal,"Life expectancy at birth, total (years)",2009,67.178,0.513
2046341,Nepal,"Population, total",2009,26883535.0,0.513
2046417,Nepal,"GNI per capita, Atlas method (current US$)",2009,480.0,0.513
2046733,Nepal,"Employers, total (% of total employment) (modeled ILO estimate)",2009,0.9750000238418579,0.513
2046949,Netherlands,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,1.55319264710119,0.906
2047025,Netherlands,GDP (current US$),2009,868077243678.8,0.906
2047028,Netherlands,GDP per capita (current US$),2009,52514.02711653231,0.906
2047080,Netherlands,"Life expectancy at birth, total (years)",2009,80.5487804878049,0.906
2047188,Netherlands,"Population, total",2009,16530388.0,0.906
2047263,Netherlands,"GNI per capita, Atlas method (current US$)",2009,53670.0,0.906
2047635,Netherlands,"Employers, total (% of total employment) (modeled ILO estimate)",2009,3.7699999809265097,0.906
2047800,New Zealand,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,7.8784665201208695,0.898
2047878,New Zealand,GDP (current US$),2009,121338622025.111,0.898
2047881,New Zealand,GDP per capita (current US$),2009,28201.2322839936,0.898
2047932,New Zealand,"Life expectancy at birth, total (years)",2009,80.7024390243902,0.898
2048041,New Zealand,"Population, total",2009,4302600.0,0.898
2048110,New Zealand,"GNI per capita, Atlas method (current US$)",2009,29700.0,0.898
2048454,New Zealand,"Employers, total (% of total employment) (modeled ILO estimate)",2009,4.88199996948242,0.898
2048609,Nicaragua,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,16.0688895208304,0.608
2048682,Nicaragua,GDP (current US$),2009,8298729073.96937,0.608
2048685,Nicaragua,GDP per capita (current US$),2009,1444.3810843375102,0.608
2048736,Nicaragua,"Life expectancy at birth, total (years)",2009,72.167,0.608
2048881,Nicaragua,"Population, total",2009,5745526.0,0.608
2048925,Nicaragua,"GNI per capita, Atlas method (current US$)",2009,1380.0,0.608
2049278,Nicaragua,"Employers, total (% of total employment) (modeled ILO estimate)",2009,4.031000137329101,0.608
2049495,Niger,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,39.38968973668,0.309
2049574,Niger,GDP (current US$),2009,5373097440.5653,0.309
2049577,Niger,GDP per capita (current US$),2009,339.14361765222196,0.309
2049631,Niger,"Life expectancy at birth, total (years)",2009,56.556999999999995,0.309
2049783,Niger,"Population, total",2009,15843133.0,0.309
2049872,Niger,"GNI per capita, Atlas method (current US$)",2009,330.0,0.309
2050172,Niger,"Employers, total (% of total employment) (modeled ILO estimate)",2009,0.88400000333786,0.309
2050420,Nigeria,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,26.7488545066064,0.491
2050502,Nigeria,GDP (current US$),2009,291880204327.419,0.491
2050505,Nigeria,GDP per capita (current US$),2009,1891.3353704642102,0.491
2050559,Nigeria,"Life expectancy at birth, total (years)",2009,50.422,0.491
2050709,Nigeria,"Population, total",2009,154324933.0,0.491
2050779,Nigeria,"GNI per capita, Atlas method (current US$)",2009,2040.0,0.491
2051099,Nigeria,"Employers, total (% of total employment) (modeled ILO estimate)",2009,2.85800004005432,0.491
2051283,North Macedonia,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,10.3701684908181,0.731
2051366,North Macedonia,GDP (current US$),2009,9401731495.71661,0.731
2051369,North Macedonia,GDP per capita (current US$),2009,4544.00883488258,0.731
2051424,North Macedonia,"Life expectancy at birth, total (years)",2009,74.484,0.731
2051568,North Macedonia,"Population, total",2009,2069039.0,0.731
2051655,North Macedonia,"GNI per capita, Atlas method (current US$)",2009,4610.0,0.731
2052065,North Macedonia,"Employers, total (% of total employment) (modeled ILO estimate)",2009,5.15500020980835,0.731
2052268,Norway,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,1.30031900599593,0.938
2052349,Norway,GDP (current US$),2009,386190385318.767,0.938
2052352,Norway,GDP per capita (current US$),2009,79977.6970817492,0.938
2052407,Norway,"Life expectancy at birth, total (years)",2009,80.7951219512195,0.938
2052522,Norway,"Population, total",2009,4828726.0,0.938
2052604,Norway,"GNI per capita, Atlas method (current US$)",2009,87910.0,0.938
2052997,Norway,"Employers, total (% of total employment) (modeled ILO estimate)",2009,2.22000002861023,0.938
2053166,Oman,"Agriculture, forestry, and fishing, value added (% of GDP)",2009,1.47646100842233,0.789
2053244,Oman,GDP (current US$),2009,48388296488.9467,0.789
2053247,Oman,GDP per capita (current US$),2009,16823.7716507022,0.789
